"","internal.gene_id","gr.row","X","Chr","Start","End","Strand","Length","vectorbase.RU","orthoDB.collapsed","flybase.fbpp.collapsed","flybase.fbgn.collapsed","flybase.annot.collapsed","flybase.gene.collapsed","display.name","gene.family","gene.family.specific","dmel.blastx.fbpp","dmel.blastx.fbgn","dmel.blastx.annot","dmel.blastx.gene","dmel.blastx.evalues","reason"
"284","gene12319",1,"gene12319","supercont1.599;supercont1.599","7446;7805","7726;8995","+;+",1472,"AAEL011659","EOG8MGW0K","FBpp0083372","FBgn0051223","CG31223","CG31223","","","","FBpp0083372","FBgn0051223","CG31223","CG31223","2.00E-28",""
"285","gene12323",2,"gene12323","supercont1.540;supercont1.540","2547;123848","4939;125358","+;+",3904,"AAEL011086","EOG8FR3J5","FBpp0309706","FBgn0004858","CG4220","elB","","","","FBpp0089383-FBpp0080215-FBpp0071316","FBgn0004858-FBgn0005771-FBgn0020378","CG4220-CG4491-CG1343","elB-noc-Sp1","1e-57-1e-29-4e-04",""
"286","gene12326",3,"gene12326","supercont1.540;supercont1.540;supercont1.540;supercont1.540;supercont1.540","738764;738865;773213;774507;777545","738815;738986;773264;774865;778104","+;+;+;+;+",1145,"AAEL011087","EOG8QG05R","FBpp0087332","FBgn0033571","CG11979","Rpb5","","","","FBpp0087332","FBgn0033571","CG11979","Rpb5","5.00E-151",""
"287","gene12335",1,"gene12335","supercont1.2297;supercont1.2297","4426;5350","5282;6975","-;-",2483,"AAEL015445","EOG80KBR6","FBpp0085892","FBgn0034364","CG5493","CG5493","","","","FBpp0085892","FBgn0034364","CG5493","CG5493","1.00E-37",""
"288","gene12342",4,"gene12342","supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43","827707;849358;852922;862923;873502;873759;874049;874507;875819;876031;877626;877980;878404","828804;849784;853965;864241;873698;873989;874450;875762;875978;877569;877926;878345;882424","+;+;+;+;+;+;+;+;+;+;+;+;+",12361,"AAEL001803","EOG8MGVZH","FBpp0289570","FBgn0032683","CG10275","kon","","","","FBpp0289570-FBpp0083649","FBgn0032683-FBgn0038975","CG10275-CG7050","kon-Nrx-1","0-2e-21",""
"289","gene12348",1,"gene12348","supercont1.43;supercont1.43;supercont1.43;supercont1.43","527412;527950;538108;538295","527657;528240;538230;539576","+;+;+;+",1942,"AAEL001810","EOG8H1DMN","FBpp0112547","FBgn0058191","CG40191","CG40191","","","","FBpp0112547","FBgn0058191","CG40191","CG40191","1.00E-84",""
"290","gene12352",1,"gene12352","supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43","1299647;1320760;1322159;1322497;1323201;1323502;1323717","1300937;1321320;1322435;1322918;1323439;1323654;1324532","+;+;+;+;+;+;+",3759,"AAEL001818",NA,NA,NA,NA,NA,"","","","FBpp0088238-FBpp0292234","FBgn0011747-FBgn0261788","CG1651-CG42734","Ank-Ank2","3e-27-4e-27",""
"291","gene12354",4,"gene12354","supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43","1220673;1221970;1222158;1222417;1222858;1231856;1232106;1255711","1221722;1222099;1222351;1222797;1223787;1232050;1232547;1257002","-;-;-;-;-;-;-;-",4614,"AAEL018278","EOG8DFSCT","FBpp0076429","FBgn0035867","CG13671","CG13671","","","","FBpp0076429-FBpp0087164-FBpp0075401-FBpp0085636-FBpp0079436-FBpp0070224-FBpp0075439","FBgn0035867-FBgn0033663-FBgn0014002-FBgn0034472-FBgn0040070-FBgn0024986-FBgn0036442","CG13671-CG8983-CG6988-CG8517-CG31884-CG3719-CG13473","CG13671-ERp60-Pdi-CG8517-Trx-2-CG3719-CG13473","3e-20-3e-07-2e-04-5e-04-7e-04-0.005-0.005",""
"292","gene12358",4,"gene12358","supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43","2152216;2174497;2175065;2175326;2175567;2184468;2185289;2186052;2186664;2186949;2187198;2187414;2198622","2152295;2175008;2175260;2175486;2175674;2184568;2185535;2186597;2186886;2187137;2187346;2187567;2202699","+;+;+;+;+;+;+;+;+;+;+;+;+",6744,"AAEL001808","EOG8XPT64","FBpp0079423","FBgn0032123","CG3811","Oatp30B","","","","FBpp0079423-FBpp0078956-FBpp0079966-FBpp0291251","FBgn0032123-FBgn0051634-FBgn0032433-FBgn0036732","CG3811-CG31634-CG5427-CG7571","Oatp30B-Oatp26F-Oatp33Ea-Oatp74D","0-2e-48-1e-34-9e-34",""
"293","gene12359",5,"gene12359","supercont1.43;supercont1.43;supercont1.43;supercont1.43","1275127;1275479;1275997;1276742","1275407;1275725;1276580;1276901","+;+;+;+",1272,"AAEL001800","EOG84N1JS","FBpp0099759","FBgn0036306","CG10973","CG10973","","","","FBpp0099759","FBgn0036306","CG10973","CG10973","3.00E-29",""
"294","gene12360",1,"gene12360","supercont1.43;supercont1.43","773945;774575","774510;776168","+;+",2160,"AAEL001816",NA,NA,NA,NA,NA,"","","","FBpp0080618-FBpp0071550-FBpp0071551-FBpp0306935-FBpp0081814-FBpp0081813-FBpp0112233-FBpp0081851","FBgn0032684-FBgn0034605-FBgn0027073-FBgn0038886-FBgn0040259-FBgn0040257-FBgn0040256-FBgn0026314","CG10178-CG15661-CG4302-CG6475-CG18578-CG4739-CG6633-CG6649","CG10178-CG15661-CG4302-CG6475-Ugt86Da-Ugt86Dc-Ugt86Dd-Ugt35b","8e-166-5e-127-3e-117-4e-105-2e-88-3e-88-3e-87-1e-86",""
"295","gene1237",4,"gene1237","supercont1.92;supercont1.92","1664169;1670207","1665093;1672153","-;-",2872,"AAEL003606","EOG8TQQ1T","FBpp0073538","FBgn0020513","CG3989","ade5","","","","FBpp0073538","FBgn0020513","CG3989","ade5","0",""
"296","gene12371",2,"gene12371","supercont1.43;supercont1.43;supercont1.43;supercont1.43","1370492;1377097;1377717;1384729","1377036;1377657;1378623;1384908","-;-;-;-",8193,"AAEL001813",NA,NA,NA,NA,NA,"","","","FBpp0081881-FBpp0071015-FBpp0288577-FBpp0085220-FBpp0085219","FBgn0037895-FBgn0029950-FBgn0250757-FBgn0017448-FBgn0039873","CG6723-CG9657-CG42235-CG2187-CG2191","CG6723-CG9657-CG42235-CG2187-Smvt","9e-126-2e-119-3e-117-4e-116-2e-115",""
"297","gene12375",1,"gene12375","supercont1.43;supercont1.43;supercont1.43;supercont1.43;supercont1.43","793132;801790;802358;803043;806396","794615;802297;802898;805188;807203","-;-;-;-;-",5487,"AAEL018042","EOG8FXTZT","FBpp0080618","FBgn0032684","CG10178","CG10178","","","","FBpp0080618-FBpp0071550-FBpp0071551-FBpp0306935-FBpp0081813-FBpp0081850-FBpp0081854-FBpp0081814","FBgn0032684-FBgn0034605-FBgn0027073-FBgn0038886-FBgn0040257-FBgn0026315-FBgn0040251-FBgn0040259","CG10178-CG15661-CG4302-CG6475-CG4739-CG6644-CG6658-CG18578","CG10178-CG15661-CG4302-CG6475-Ugt86Dc-Ugt35a-Ugt86Di-Ugt86Da","0-2e-155-6e-134-1e-127-2e-100-4e-98-4e-98-3e-81",""
"298","gene12382",4,"gene12382","supercont1.43;supercont1.43;supercont1.43;supercont1.43","815495;816429;816870;827834","816371;816808;824935;827905","-;-;-;-",9395,"AAEL018041","EOG8FXTZT","FBpp0080618","FBgn0032684","CG10178","CG10178","","","","FBpp0080618-FBpp0071550-FBpp0071551-FBpp0306935-FBpp0081850-FBpp0112233-FBpp0081813-FBpp0081851","FBgn0032684-FBgn0034605-FBgn0027073-FBgn0038886-FBgn0026315-FBgn0040256-FBgn0040257-FBgn0026314","CG10178-CG15661-CG4302-CG6475-CG6644-CG6633-CG4739-CG6649","CG10178-CG15661-CG4302-CG6475-Ugt35a-Ugt86Dd-Ugt86Dc-Ugt35b","5e-142-3e-129-6e-118-7e-113-2e-87-2e-86-1e-83-4e-83",""
"299","gene12388",7,"gene12388","supercont1.433;supercont1.433;supercont1.433;supercont1.433","730693;731023;746539;748081","730935;731297;748018;748418","+;+;+;+",2336,"AAEL009859","EOG8BP433","FBpp0087637","FBgn0028473","CG8801","Non1","","","","FBpp0087637-FBpp0079327-FBpp0080855-FBpp0083213-FBpp0087084-FBpp0082163","FBgn0028473-FBgn0032031-FBgn0032818-FBgn0038723-FBgn0010339-FBgn0038106","CG8801-CG13390-CG10628-CG6195-CG8340-CG7488","Non1-CG13390-CG10628-CG6195-128up-CG7488","0-9e-09-6e-08-1e-06-1e-06-0.004",""
"300","gene12391",1,"gene12391","supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433","222214;233286;264534;264983;265550;265771;266147;266340;276281;276495;276670;277358;278976","222854;233953;264713;265480;265708;265824;266279;266485;276433;276599;277286;277481;279645","+;+;+;+;+;+;+;+;+;+;+;+;+",4148,"AAEL009857","EOG8Q2H67","FBpp0088807","FBgn0035028","CG3522","Start1","","","","FBpp0088807","FBgn0035028","CG3522","Start1","1.00E-172",""
"301","gene12394",5,"gene12394","supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433","296950;305222;334364;335386;335677;336772;336919;337259;337541;354470;354817","297140;306112;335312;335507;336193;336854;337167;337465;337638;354750;355995","+;+;+;+;+;+;+;+;+;+;+",4767,"AAEL009863","EOG8VHNZ2","FBpp0074848","FBgn0036816","CG3979","Indy","","","","FBpp0074848-FBpp0290914-FBpp0099666-FBpp0290402","FBgn0036816-FBgn0064119-FBgn0260466-FBgn0032314","CG3979-CG33934-CG33933-CG7309","Indy-CG33934-Indy-2-CG7309","0-3e-144-4e-106-3e-18",""
"302","gene12395",2,"gene12395","supercont1.433;supercont1.433;supercont1.433;supercont1.433;supercont1.433","764194;796861;834886;837994;838690","764283;797961;835035;838143;839489","+;+;+;+;+",2291,"AAEL009861","EOG83FKPW","FBpp0071607","FBgn0034638","CG10433","CG10433","","","","FBpp0071607","FBgn0034638","CG10433","CG10433","3.00E-22",""
"303","gene124",4,"gene124","supercont1.74;supercont1.74","1703617;1713038","1706341;1714537","-;-",4225,"AAEL003008",NA,NA,NA,NA,NA,"","","","FBpp0083239-FBpp0076707-FBpp0084695-FBpp0071577","FBgn0038766-FBgn0035691-FBgn0039602-FBgn0034643","CG4854-CG7386-CG1647-CG10321","CG4854-CG7386-CG1647-CG10321","2e-04-0.002-0.002-0.003",""
"304","gene1241",2,"gene1241","supercont1.820;supercont1.820;supercont1.820","36118;50651;50799","36706;50738;51261","+;+;+",1140,"AAEL013306",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"305","gene12414",3,"gene12414","supercont1.325;supercont1.325","956806;958831","958468;959431","+;+",2264,"AAEL008438",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"306","gene12421",2,"gene12421","supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123","1894601;1895797;1896145;1909935;1910107;1910332;1910612;1931822","1895729;1896078;1896491;1910039;1910271;1910546;1910909;1932141","-;-;-;-;-;-;-;-",2861,"AAEL004582","EOG815K4V-EOG815K4V","FBpp0081961-FBpp0078861","FBgn0260746-FBgn0001089","CG3132-CG9092","Ect3-Gal","","","","FBpp0078861-FBpp0081961","FBgn0001089-FBgn0260746","CG9092-CG3132","Gal-Ect3","0-0",""
"307","gene12444",1,"gene12444","supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123","2322517;2326768;2329071;2343027;2343210","2323136;2327684;2331785;2343134;2344089","+;+;+;+;+",5240,"AAEL004551","EOG85F0DX","FBpp0307021","FBgn0039560","CG5514","CG5514","","","","FBpp0084621","FBgn0039560","CG5514","CG5514","6.00E-44",""
"308","gene12448",2,"gene12448","supercont1.123;supercont1.123;supercont1.123","1814190;1826183;1826388","1814620;1826325;1827031","-;-;-",1218,"AAEL004554","EOG8KWNK6","FBpp0303395","FBgn0039126","CG13601","CG13601","","","","FBpp0083908-FBpp0308724-FBpp0308726","FBgn0039126-FBgn0264741-FBgn0264740","CG13601-CG43999-CG43998","CG13601-CG43999-CG43998","3e-76-1e-37-6e-28",""
"309","gene12457",2,"gene12457","supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123;supercont1.123","2037722;2096391;2097420;2104464;2104931;2105568;2111161","2038431;2097249;2097568;2104859;2105508;2106258;2112131","+;+;+;+;+;+;+",4354,"AAEL004567","EOG8TXFH8-EOG8TXFH8","FBpp0073065-FBpp0075035","FBgn0035498-FBgn0036688","CG14991-CG7729","Fit1-Fit2","","","","FBpp0073065-FBpp0075035-FBpp0305321","FBgn0035498-FBgn0036688-FBgn0260442","CG14991-CG7729-CG6831","Fit1-Fit2-rhea","0-0-1e-08",""
"310","gene12466",3,"gene12466","supercont1.580;supercont1.580;supercont1.580;supercont1.580","630944;640265;671580;672452","631193;640917;672382;672604","-;-;-;-",1859,"AAEL011435","EOG8284S7","FBpp0086116","FBgn0034214","CG6550","CG6550","","","","FBpp0086116-FBpp0081735","FBgn0034214-FBgn0037816","CG6550-CG6345","CG6550-CG6345","0-4e-31",""
"311","gene12537",2,"gene12537","supercont1.223;supercont1.223;supercont1.223;supercont1.223;supercont1.223","367994;405008;410485;411028;411372","369133;410422;410968;411306;411839","+;+;+;+;+",7786,"AAEL006834","EOG84J58D","FBpp0078130","FBgn0037146","CG7470","CG7470","","","","FBpp0078130","FBgn0037146","CG7470","CG7470","0",""
"312","gene12539",1,"gene12539","supercont1.223;supercont1.223;supercont1.223;supercont1.223","316643;317056;361031;365070","316985;317949;361209;365481","+;+;+;+",1828,"AAEL006848",NA,NA,NA,NA,NA,"","","","FBpp0290468","FBgn0260756","CG42554","CG42554","1.00E-04",""
"313","gene12545",1,"gene12545","supercont1.223;supercont1.223;supercont1.223;supercont1.223","228912;258639;279949;303745","229810;260812;280868;304218","-;-;-;-",4467,"AAEL006843","EOG8HQH8K","FBpp0078139","FBgn0027532","CG7139","CG7139","","","","FBpp0078139-FBpp0071418","FBgn0027532-FBgn0052685","CG7139-CG32685","CG7139-ZAP3","2e-79-2e-05",""
"314","gene12551",8,"gene12551","supercont1.1226;supercont1.1226;supercont1.1226;supercont1.1226;supercont1.1226","77993;91428;92333;92716;123009","79462;91860;92696;93140;123198","-;-;-;-;-",2882,"AAEL014702","EOG8BVVKB","FBpp0071302","FBgn0027084","CG12141","Aats-lys","","","","FBpp0071301-FBpp0086897-FBpp0080475-FBpp0304830","FBgn0027084-FBgn0002069-FBgn0051739-FBgn0086443","CG12141-CG3821-CG31739-CG10687","Aats-lys-Aats-asp-CG31739-Aats-asn","0-8e-15-7e-14-3e-07",""
"315","gene12553",3,"gene12553","supercont1.1093;supercont1.1093;supercont1.1093;supercont1.1093;supercont1.1093","208211;208526;209072;209299;210460","208462;209012;209234;210348;210515","-;-;-;-;-",2008,"AAEL014372",NA,NA,NA,NA,NA,"","","","FBpp0084238-FBpp0088587-FBpp0112997-FBpp0084200-FBpp0078912-FBpp0084237-FBpp0084202-FBpp0288494-FBpp0303667","FBgn0039312-FBgn0039313-FBgn0039311-FBgn0051104-FBgn0031801-FBgn0051098-FBgn0039316-FBgn0051370-FBgn0031800","CG10514-CG11892-CG10513-CG31104-CG9498-CG31098-CG11893-CG31370-CG9497","CG10514-CG11892-CG10513-CG31104-CG9498-CG31098-CG11893-CG31370-CG9497","3e-24-6e-21-2e-20-3e-20-5e-20-6e-20-4e-18-3e-17-4e-17",""
"316","gene12561",2,"gene12561","supercont1.309;supercont1.309","404133;404865","404779;405291","-;-",1074,"AAEL008249","EOG8SBHR3","FBpp0288686","FBgn0052448","CG32448","CG32448","","","","FBpp0288686","FBgn0052448","CG32448","CG32448","5.00E-35",""
"317","gene12567",9,"gene12567","supercont1.309;supercont1.309;supercont1.309;supercont1.309","416909;417339;417798;417897","417279;417790;417837;424104","+;+;+;+",7071,"AAEL008250","EOG8MGW13","FBpp0076383","FBgn0035896","CG6983","CG6983","","","","FBpp0076383","FBgn0035896","CG6983","CG6983","5.00E-37",""
"318","gene12570",8,"gene12570","supercont1.309;supercont1.309;supercont1.309","359794;360065;381913","359854;360717;383767","+;+;+",2569,"AAEL008248","EOG8Z65D6","FBpp0078095","FBgn0037135","CG7414","CG7414","","","","FBpp0292337-FBpp0086097","FBgn0037135-FBgn0034237","CG7414-CG4878","CG7414-eIF3-S9","6e-173-2e-06",""
"319","gene12572",2,"gene12572","supercont1.1357;supercont1.1357","29089;49298","29460;49681","-;-",756,"AAEL014954",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"320","gene12587",5,"gene12587","supercont1.240;supercont1.240","649662;672109","655043;672353","-;-",5627,"AAEL007162","EOG8FXV1F","FBpp0071427","FBgn0052672","CG32672","Atg8a","","","","FBpp0071427-FBpp0082957","FBgn0052672-FBgn0038539","CG32672-CG12334","Atg8a-Atg8b","1e-78-1e-66",""
"321","gene12595",3,"gene12595","supercont1.240;supercont1.240;supercont1.240;supercont1.240","589633;593304;625076;625365","593062;597373;625299;625840","-;-;-;-",8200,"AAEL007158","EOG834ZXT","FBpp0080052","FBgn0022069","CG12396","Nnp-1","","","","FBpp0080052","FBgn0022069","CG12396","Nnp-1","2.00E-72",""
"322","gene12606",1,"gene12606","supercont1.941;supercont1.941","83232;83896","83836;84323","+;+",1033,"AAEL013851",NA,NA,NA,NA,NA,"","","","FBpp0072163-FBpp0070421","FBgn0019643-FBgn0040376","CG3318-CG13759","Dat-CG13759","5e-06-2e-05",""
"323","gene12618",2,"gene12618","supercont1.131","157389","163403","+",6015,"AAEL004816",NA,NA,NA,NA,NA,"","","",NA,NA,NA,NA,NA,""
"324","gene12626",5,"gene12626","supercont1.131;supercont1.131;supercont1.131","1370271;1370705;1380810","1370420;1371591;1382246","+;+;+",2474,"AAEL004806","EOG8WM7MH","FBpp0292301","FBgn0261705","CG42741","CG42741","","","","FBpp0292301-FBpp0087305-FBpp0112047-FBpp0077743-FBpp0070703-FBpp0083950","FBgn0261705-FBgn0040765-FBgn0263239-FBgn0043364-FBgn0025679-FBgn0039169","CG42741-CG33473-CG12029-CG4427-CG2932-CG5669","CG42741-luna-dar1-cbt-Bteb2-Spps","9e-55-1e-43-5e-42-2e-30-3e-29-2e-28",""
"325","gene12630",4,"gene12630","supercont1.131;supercont1.131;supercont1.131;supercont1.131;supercont1.131;supercont1.131","553395;554185;564256;572731;574189;574629","553944;555101;564899;574111;574529;574659","-;-;-;-;-;-",3864,"AAEL004802","EOG82VC6T","FBpp0297275","FBgn0261983","CG4713","l(2)gd1","","","","FBpp0079786","FBgn0261983","CG4713","l(2)gd1","0",""
"326","gene12634",3,"gene12634","supercont1.1304","111775","112169","+",395,"AAEL014857",NA,NA,NA,NA,NA,"","","","FBpp0291739","FBgn0266084","CG42610","Fhos","1.00E-09",""
"327","gene12652",9,"gene12652","supercont1.216;supercont1.216;supercont1.216;supercont1.216;supercont1.216;supercont1.216;supercont1.216;supercont1.216","67818;77137;126164;135459;135785;136002;136887;147895","68081;78025;126416;135715;135939;136182;138050;150623","+;+;+;+;+;+;+;+",5892,"AAEL006667","EOG8QJVD0","FBpp0079119","FBgn0031948","CG7149","CG7149","","","","FBpp0310051-FBpp0080790-FBpp0086818","FBgn0031948-FBgn0053116-FBgn0033844","CG7149-CG33116-CG6016","CG7149-CG33116-bbc","3e-161-5e-109-1e-36",""
"328","gene12655",1,"gene12655","supercont1.216;supercont1.216;supercont1.216","1671412;1672353;1672501","1672292;1672437;1673530","+;+;+",1996,"AAEL006674","EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0-EOG8STVX0","FBpp0083832-FBpp0085000-FBpp0081237-FBpp0304083-FBpp0290158-FBpp0082539","FBgn0039102-FBgn0039759-FBgn0037515-FBgn0085438-FBgn0027930-FBgn0000533","CG16705-CG9733-CG3066-CG34409-CG1102-CG4920","SPE-CG9733-Sp7-CG34409-MP1-ea","","","","FBpp0078543-FBpp0082539-FBpp0083832-FBpp0081237-FBpp0307429","FBgn0027930-FBgn0000533-FBgn0039102-FBgn0037515-FBgn0039798","CG1102-CG4920-CG16705-CG3066-CG11313","MP1-ea-SPE-Sp7-CG11313","6e-69-2e-61-5e-57-6e-56-2e-49",""
"329","gene12658",3,"gene12658","supercont1.216;supercont1.216;supercont1.216;supercont1.216","298074;301191;304219;318535","301130;301404;304893;319588","-;-;-;-",5000,"AAEL006669","EOG8KWNJ3","FBpp0077788","FBgn0003444","CG11561","smo","","","","FBpp0077788-FBpp0074795-FBpp0303135","FBgn0003444-FBgn0016797-FBgn0001085","CG11561-CG9739-CG17697","smo-fz2-fz","0-6e-41-1e-36",""
"330","gene12664",4,"gene12664","supercont1.216;supercont1.216;supercont1.216","157648;173360;180633","167824;173766;181587","+;+;+",11539,"AAEL006668","EOG8BGCN4-EOG8BGCN4-EOG8BGCN4-EOG8BGCN4-EOG8BGCN4-EOG8BGCN4","FBpp0080591-FBpp0080602-FBpp0080591-FBpp0080601-FBpp0080601-FBpp0080602","FBgn0032668-FBgn0032670-FBgn0032668-FBgn0032669-FBgn0032669-FBgn0032670","CG17681-CG5783-CG17681-CG15155-CG15155-CG5783","CG17681-CG5783-CG17681-CG15155-CG15155-CG5783","","","","FBpp0080602-FBpp0080591-FBpp0289985-FBpp0080601-FBpp0099421-FBpp0077061-FBpp0307905","FBgn0032670-FBgn0032668-FBgn0031974-FBgn0032669-FBgn0054010-FBgn0031184-FBgn0031632","CG5783-CG17681-CG12560-CG15155-CG34010-CG14615-CG15628","CG5783-CG17681-CG12560-CG15155-CG34010-CG14615-CG15628","3e-77-4e-64-1e-47-3e-28-5e-24-1e-20-0.002",""
"331","gene1268",4,"gene1268","supercont1.51;supercont1.51;supercont1.51;supercont1.51;supercont1.51;supercont1.51;supercont1.51;supercont1.51;supercont1.51","2706600;2743725;2814240;2815731;2840555;2849648;2850019;2878920;2889034","2707630;2743806;2814597;2815936;2843157;2849957;2852893;2879186;2889969","-;-;-;-;-;-;-;-;-",8668,"AAEL002214","EOG8K6JVW","FBpp0079271","FBgn0032036","CG13384","CG13384","","","","FBpp0079269","FBgn0032036","CG13384","CG13384","0",""
"332","gene12693",3,"gene12693","supercont1.277;supercont1.277;supercont1.277","557399;557832;558803","557769;558636;559622","+;+;+",1996,"AAEL007738","EOG8G7FQ1","FBpp0303606","FBgn0261112","CG7828","APP-BP1","","","","FBpp0075938-FBpp0082065-FBpp0087583-FBpp0076457","FBgn0261112-FBgn0029512-FBgn0023143-FBgn0029113","CG7828-CG12276-CG1782-CG7528","APP-BP1-Aos1-Uba1-Uba2","0-1e-20-1e-08-5e-08",""
"333","gene12694",1,"gene12694","supercont1.277;supercont1.277;supercont1.277;supercont1.277;supercont1.277;supercont1.277;supercont1.277;supercont1.277","571602;587992;588736;589106;605081;605211;605671;616147","571918;588673;589064;589389;605150;605604;605826;617853","+;+;+;+;+;+;+;+",3939,"AAEL007731","EOG80049M","FBpp0078007","FBgn0267849","CG5081","Syx7","","","","FBpp0078007-FBpp0075620-FBpp0077022-FBpp0070471-FBpp0083973","FBgn0267849-FBgn0036341-FBgn0031106-FBgn0024980-FBgn0013343","CG5081-CG11278-CG1467-CG2715-CG31136","Syx7-Syx13-Syx16-Syx4-Syx1A","5e-92-1e-13-1e-10-7e-08-2e-06",""
"334","gene12700",3,"gene12700","supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656","421567;426710;427089;427533;428355;428603;431938;435031","426645;427024;427472;428296;428433;430025;432183;436112","-;-;-;-;-;-;-;-",9372,"AAEL012110","EOG837V56","FBpp0110455","FBgn0058470","CG40470","CG40470","","","","FBpp0110455-FBpp0084751-FBpp0084770-FBpp0084767","FBgn0058470-FBgn0039640-FBgn0051445-FBgn0263236","CG40470-CG14516-CG31445-CG11956","CG40470-CG14516-CG31445-SP1029","0-2e-101-4e-97-9e-95",""
"335","gene1271",3,"gene1271","supercont1.51;supercont1.51;supercont1.51;supercont1.51","1755680;1756173;1768972;1769409","1755894;1757055;1769345;1769976","+;+;+;+",2040,"AAEL002186","EOG8WHCB6","FBpp0080918","FBgn0032873","CG2614","CG2614","","","","FBpp0080918","FBgn0032873","CG2614","CG2614","0",""
"336","gene12713",2,"gene12713","supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656;supercont1.656","438858;440326;441189;441330;441693;441935;442585;442915","440259;441124;441269;441638;441873;442526;442862;444013","+;+;+;+;+;+;+;+",4741,"AAEL012103",NA,NA,NA,NA,NA,"","","","FBpp0084767-FBpp0084770-FBpp0084751-FBpp0083526","FBgn0263236-FBgn0051445-FBgn0039640-FBgn0051198","CG11956-CG31445-CG14516-CG31198","SP1029-CG31445-CG14516-CG31198","4e-50-5e-49-5e-46-6e-46",""
"337","gene12721",5,"gene12721","supercont1.362;supercont1.362","1357170;1359073","1359006;1359650","+;+",2415,"AAEL009020","EOG8FBMKC-EOG8FBMKC-EOG8FBMKC","FBpp0289447-FBpp0087548-FBpp0087549","FBgn0031117-FBgn0050000-FBgn0050005","CG1702-CG30000-CG30005","GstT3-GstT1-GstT2","","","","FBpp0077002-FBpp0087548-FBpp0073609-FBpp0087549-FBpp0072341","FBgn0031117-FBgn0050000-FBgn0030484-FBgn0050005-FBgn0027590","CG1702-CG30000-CG1681-CG30005-CG16936","GstT3-GstT1-GstT4-GstT2-GstE12","2e-69-3e-62-2e-54-7e-54-1e-15",""
"338","gene12722",1,"gene12722","supercont1.362;supercont1.362;supercont1.362;supercont1.362;supercont1.362;supercont1.362","1208115;1228375;1228549;1229059;1233092;1233848","1208864;1228437;1228967;1229124;1233757;1235356","+;+;+;+;+;+",3473,"AAEL009014","EOG8GMXNT","FBpp0309408","FBgn0030581","CG14408","CG14408","","","","FBpp0073807-FBpp0290722","FBgn0030581-FBgn0033988","CG14408-CG7761","CG14408-pcs","8e-105-2e-44",""
"339","gene12725",1,"gene12725","supercont1.44;supercont1.44;supercont1.44","730291;737620;737914","731233;737846;738708","+;+;+",1965,"AAEL001857","EOG8W3WCQ","FBpp0293782","FBgn0262599","CG43129","CG43129","","","","FBpp0293782-FBpp0073246-FBpp0074807-FBpp0086127-FBpp0085358-FBpp0086665","FBgn0262599-FBgn0030257-FBgn0036839-FBgn0034183-FBgn0033061-FBgn0033917","CG43129-CG11160-CG18136-CG9642-CG14590-CG8503","CG43129-CG11160-CG18136-CG9642-CG14590-CG8503","3e-173-7e-89-2e-68-1e-50-2e-49-8e-49",""
"340","gene12734",2,"gene12734","supercont1.44","516741","518092","+",1352,"AAEL001855",NA,NA,NA,NA,NA,"","","","FBpp0076578-FBpp0076564-FBpp0076565-FBpp0271927-FBpp0079463-FBpp0079464-FBpp0076579-FBpp0087955","FBgn0035781-FBgn0035779-FBgn0035780-FBgn0052379-FBgn0032143-FBgn0032144-FBgn0035776-FBgn0033241","CG8560-CG8562-CG18417-CG32379-CG4017-CG17633-CG8564-CG2915","CG8560-CG8562-CG18417-CG32379-CG4017-CG17633-CG8564-CG2915","2e-113-3e-102-1e-88-1e-78-1e-66-1e-66-4e-65-4e-64",""
"341","gene12738",3,"gene12738","supercont1.44;supercont1.44;supercont1.44","571247;571989;572812","571888;572235;573422","+;+;+",1500,"AAEL001852","EOG8GMXPB","FBpp0112504","FBgn0267976","CG40042","Tim23","","","","FBpp0112504","FBgn0267976","CG40042","Tim23","5.00E-59",""
